id,player_name,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,position,team_title,npg,npxG,xGChain,xGBuildup,team,season,league
4175,Pere Milla,32,1634,8,4.583406371995807,3,1.8208362068980932,29,12,4,0,F M S,Elche,8,4.583406371995807,9.573891461826861,3.7279223520308733,Elche,2021,La_liga
1189,Lucas Boyé,24,1731,7,4.705582898110151,3,2.714024893939495,49,22,3,0,F S,Elche,7,4.705582898110151,7.781527530401945,2.7555075120180845,Elche,2021,La_liga
4146,Fidel,33,2323,5,3.311384817585349,6,4.753790548071265,19,39,9,0,M S,Elche,4,2.568110814318061,11.409500135108829,7.400936534628272,Elche,2021,La_liga
8895,Tete Morente,32,1624,3,2.813716341741383,3,2.1399175729602575,29,16,4,0,D M S,Elche,3,2.813716341741383,6.310883995611221,2.054699524771422,Elche,2021,La_liga
1700,Lucas Pérez,18,1292,2,2.450344491750002,1,1.3762070946395397,14,12,0,0,F M S,Elche,2,2.450344491750002,5.619824504479766,3.3827700037509203,Elche,2021,La_liga
3424,Guido Carrillo,29,1130,2,4.040976621210575,0,0.20757589861750603,23,6,3,0,F S,Elche,2,4.040976621210575,5.712863443419337,2.531191147863865,Elche,2021,La_liga
6242,Johan Mojica,33,2860,2,0.6024869158864021,5,6.035516256466508,16,31,4,1,D S,Elche,2,0.6024869158864021,9.256735345348716,6.0737642124295235,Elche,2021,La_liga
7716,Darío Benedetto,14,587,2,2.683130362536758,1,0.4796197135001421,18,4,1,0,F S,Elche,2,2.683130362536758,3.4057389982044697,0.35049389861524105,Elche,2021,La_liga
8470,Kike Pérez,12,512,2,1.1563991121947765,0,0.9002515547908843,10,6,1,0,F M S,Elche,2,1.1563991121947765,3.279299816582352,1.3009682279080153,Elche,2021,La_liga
8893,Josan,31,1169,2,0.856276199221611,3,3.0691694179549813,12,18,2,0,D M S,Elche,2,0.856276199221611,5.3879800932481885,2.2569950129836798,Elche,2021,La_liga
2057,Ezequiel Ponce,13,665,1,2.922976817935705,0,0.2680153027176857,15,7,1,1,F S,Elche,1,2.922976817935705,3.4496605806052685,0.8228388838469982,Elche,2021,La_liga
2109,Enzo Roco,30,2566,1,1.155733186751604,0,0.13786480203270912,11,3,10,0,D S,Elche,1,1.155733186751604,4.092372138053179,3.6341646276414394,Elche,2021,La_liga
2353,Pedro Bigas,19,1566,1,0.766861692070961,0,0.21598659828305244,12,5,6,0,D,Elche,1,0.766861692070961,2.92174981161952,2.679632006213069,Elche,2021,La_liga
7514,Lucas Olaza,5,291,1,0.8312028720974922,0,0.28079400211572647,4,6,1,0,D S,Elche,1,0.8312028720974922,1.7779784426093102,0.7838996089994907,Elche,2021,La_liga
1706,Antonio Barragán,16,1037,0,0.04748560115695,0,0.0644639004021883,1,2,5,0,D S,Elche,0,0.04748560115695,1.2404645048081875,1.1760005988180637,Elche,2021,La_liga
2071,Diego González,28,1785,0,0.24843350052833557,0,0.10194359719753265,4,2,3,1,D S,Elche,0,0.24843350052833557,2.4007759280502796,2.338232893496752,Elche,2021,La_liga
2259,Kiko Casilla,14,1260,0,0,0,0.050901900976896286,0,1,3,0,GK,Elche,0,0,1.2149896081537008,1.1640876065939665,Elche,2021,La_liga
2382,Pablo Piatti,10,290,0,0.11237337719649076,0,0.3024555966258049,4,4,0,0,M S,Elche,0,0.11237337719649076,0.9160984726622701,0.5586656127125025,Elche,2021,La_liga
2456,Omar Mascarell,32,2520,0,0.4715942060574889,0,0.21110920328646898,12,7,6,0,D M S,Elche,0,0.4715942060574889,4.839963840320706,4.558681663125753,Elche,2021,La_liga
2609,Gerard Gumbau,31,1902,0,0.9427301185205579,4,2.3429341167211533,20,28,8,1,M S,Elche,0,0.9427301185205579,6.331182724796236,4.819287149235606,Elche,2021,La_liga
3295,Javier Pastore,13,523,0,0.46066829841583967,0,1.1287083593197167,8,11,2,0,M S,Elche,0,0.46066829841583967,1.7874021902680397,0.317072382196784,Elche,2021,La_liga
8890,Edgar Badía,24,2160,0,0,0,0,0,0,2,0,GK,Elche,0,0,1.6923947874456644,1.6923947874456644,Elche,2021,La_liga
8891,Gonzalo Verdú,19,1397,0,0.1293543018400669,0,0,3,0,10,0,D S,Elche,0,0.1293543018400669,2.243387009948492,2.243387009948492,Elche,2021,La_liga
8892,Josema,6,174,0,0,0,0.08406449854373932,0,1,0,0,D S,Elche,0,0,0.10527139902114868,0.10527139902114868,Elche,2021,La_liga
8894,Raúl Guti,31,1617,0,1.1254021050408483,0,0.4013882940635085,18,10,2,1,M S,Elche,0,1.1254021050408483,5.505822837352753,4.484333178028464,Elche,2021,La_liga
9033,Iván Marcone,20,807,0,0.10004080086946487,0,0,2,0,5,0,M S,Elche,0,0.10004080086946487,2.571495075710118,2.471454375423491,Elche,2021,La_liga
9199,John Donald,2,180,0,0.3462350070476532,0,0.05050560086965561,2,2,0,0,D,Elche,0,0.3462350070476532,0.5128873027861118,0.4623813070356846,Elche,2021,La_liga
9340,Helibelton Palacios,26,1926,0,0.0280217994004488,0,0.16854489408433437,1,7,6,0,D S,Elche,0,0.0280217994004488,3.0472721476107836,2.8674215488135815,Elche,2021,La_liga
