team,team_id,season,league,h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
Hoffenheim,120,2024,Bundesliga,a,0.832386,2.68507,0.832386,2.68507,"{'att': 276, 'def': 16}","{'att': 245, 'def': 25}",4,12,1,3,0.212,l,2024-08-31 13:30:00,0,0,1,0,-1.852684
Hoffenheim,120,2024,Bundesliga,h,1.06356,3.41829,1.06356,2.66052,"{'att': 326, 'def': 14}","{'att': 202, 'def': 19}",5,13,1,4,0.2169,l,2024-09-14 13:30:00,0,0,1,0,-1.59696
Hoffenheim,120,2024,Bundesliga,a,0.378776,1.21587,0.378776,1.21587,"{'att': 262, 'def': 25}","{'att': 237, 'def': 25}",6,6,1,2,0.5776,l,2024-09-21 13:30:00,0,0,1,0,-0.837094
Hoffenheim,120,2024,Bundesliga,h,1.78654,4.06917,1.78654,4.06917,"{'att': 241, 'def': 12}","{'att': 205, 'def': 31}",4,13,3,4,0.27849999999999997,l,2024-09-29 15:30:00,0,0,1,0,-2.2826299999999997
Hoffenheim,120,2024,Bundesliga,a,0.893468,1.72567,0.893468,0.828465,"{'att': 337, 'def': 13}","{'att': 194, 'def': 25}",3,7,1,1,0.6717,d,2024-10-06 17:30:00,0,1,0,1,0.06500300000000003
Hoffenheim,120,2024,Bundesliga,h,2.46268,2.3454,2.46268,1.58762,"{'att': 240, 'def': 20}","{'att': 247, 'def': 23}",7,7,3,1,1.4458,w,2024-10-19 13:30:00,1,0,0,3,0.8750600000000002
Hoffenheim,120,2024,Bundesliga,a,0.692793,1.57817,0.692793,1.57817,"{'att': 225, 'def': 30}","{'att': 224, 'def': 24}",5,5,0,0,0.5941,d,2024-10-27 18:30:00,0,1,0,1,-0.8853770000000001
Hoffenheim,120,2024,Bundesliga,h,0.746379,1.1155,0.746379,1.1155,"{'att': 163, 'def': 21}","{'att': 356, 'def': 25}",6,3,0,2,0.9804999999999999,l,2024-11-02 14:30:00,0,0,1,0,-0.3691209999999999
Hoffenheim,120,2024,Bundesliga,a,0.415649,0.970329,0.415649,0.970329,"{'att': 227, 'def': 30}","{'att': 313, 'def': 25}",7,5,0,0,0.7717,d,2024-11-10 14:30:00,0,1,0,1,-0.5546800000000001
Hoffenheim,120,2024,Bundesliga,h,2.60143,1.72976,2.60143,1.72976,"{'att': 189, 'def': 22}","{'att': 342, 'def': 20}",4,9,4,3,1.9461,w,2024-11-23 14:30:00,1,0,0,3,0.8716700000000002
Hoffenheim,120,2024,Bundesliga,a,0.814599,2.62793,0.814599,2.62793,"{'att': 196, 'def': 27}","{'att': 215, 'def': 38}",2,12,0,2,0.3087,l,2024-12-01 16:30:00,0,0,1,0,-1.8133310000000002
Hoffenheim,120,2024,Bundesliga,h,1.49449,1.53138,1.49449,1.53138,"{'att': 330, 'def': 25}","{'att': 319, 'def': 23}",3,9,1,1,1.3261999999999998,d,2024-12-08 16:30:00,0,1,0,1,-0.03688999999999987
Hoffenheim,120,2024,Bundesliga,a,1.31436,0.433347,1.31436,0.433347,"{'att': 299, 'def': 28}","{'att': 193, 'def': 14}",11,4,1,1,2.1330999999999998,d,2024-12-15 16:30:00,0,1,0,1,0.881013
Hoffenheim,120,2024,Bundesliga,h,3.7229,0.490494,2.96513,0.490494,"{'att': 254, 'def': 26}","{'att': 335, 'def': 18}",21,1,1,2,2.9257,l,2024-12-21 14:30:00,0,0,1,0,2.474636
Hoffenheim,120,2024,Bundesliga,h,1.18042,1.49127,1.18042,1.49127,"{'att': 199, 'def': 17}","{'att': 242, 'def': 24}",6,3,0,1,1.0878999999999999,l,2025-01-11 14:30:00,0,0,1,0,-0.31085000000000007
Hoffenheim,120,2024,Bundesliga,a,0.222965,3.80458,0.222965,3.04681,"{'att': 375, 'def': 18}","{'att': 261, 'def': 26}",0,17,0,5,0.0182,l,2025-01-15 19:30:00,0,0,1,0,-2.823845
Hoffenheim,120,2024,Bundesliga,a,0.905544,0.908525,0.905544,0.908525,"{'att': 212, 'def': 34}","{'att': 158, 'def': 22}",8,9,3,1,1.3368,w,2025-01-18 14:30:00,1,0,0,3,-0.0029810000000000114
Hoffenheim,120,2024,Bundesliga,h,2.32141,2.30325,2.32141,1.54547,"{'att': 281, 'def': 22}","{'att': 225, 'def': 14}",8,12,2,2,1.3722,d,2025-01-26 14:30:00,0,1,0,1,0.7759400000000003
Hoffenheim,120,2024,Bundesliga,a,1.94944,1.35418,1.94944,1.35418,"{'att': 284, 'def': 15}","{'att': 263, 'def': 19}",5,8,1,3,1.8563,l,2025-02-02 16:30:00,0,0,1,0,0.5952600000000001
Hoffenheim,120,2024,Bundesliga,h,0.881646,3.86589,0.881646,3.86589,"{'att': 179, 'def': 23}","{'att': 301, 'def': 25}",7,14,0,4,0.10369999999999999,l,2025-02-08 14:30:00,0,0,1,0,-2.984244
Hoffenheim,120,2024,Bundesliga,a,1.91874,0.85665,1.91874,0.85665,"{'att': 338, 'def': 30}","{'att': 163, 'def': 24}",7,14,3,1,2.1483000000000003,w,2025-02-16 14:30:00,1,0,0,3,1.06209
Hoffenheim,120,2024,Bundesliga,h,0.705815,3.67099,0.705815,3.67099,"{'att': 332, 'def': 14}","{'att': 279, 'def': 21}",6,25,1,1,0.091,d,2025-02-23 18:30:00,0,1,0,1,-2.9651750000000003
Hoffenheim,120,2024,Bundesliga,a,0.525952,1.4452,0.525952,1.4452,"{'att': 189, 'def': 23}","{'att': 95, 'def': 26}",7,11,1,0,0.5937,w,2025-03-01 14:30:00,1,0,0,3,-0.9192480000000001
Hoffenheim,120,2024,Bundesliga,h,1.78028,2.31324,1.78028,2.31324,"{'att': 229, 'def': 16}","{'att': 249, 'def': 17}",8,7,1,1,1.0292,d,2025-03-09 16:30:00,0,1,0,1,-0.5329599999999999
Hoffenheim,120,2024,Bundesliga,a,0.196271,1.43518,0.196271,1.43518,"{'att': 203, 'def': 12}","{'att': 291, 'def': 17}",4,5,0,1,0.3133,l,2025-03-14 19:30:00,0,0,1,0,-1.2389089999999998
Hoffenheim,120,2024,Bundesliga,h,1.94509,0.688621,1.18731,0.688621,"{'att': 196, 'def': 20}","{'att': 267, 'def': 19}",5,2,1,1,2.4018,d,2025-03-29 14:30:00,0,1,0,1,0.49868900000000005
Hoffenheim,120,2024,Bundesliga,a,1.18624,1.40121,1.18624,1.40121,"{'att': 300, 'def': 14}","{'att': 181, 'def': 25}",4,15,1,3,1.2218,l,2025-04-05 13:30:00,0,0,1,0,-0.2149700000000001
Hoffenheim,120,2024,Bundesliga,h,1.42393,0.969601,1.42393,0.969601,"{'att': 252, 'def': 20}","{'att': 123, 'def': 28}",2,8,2,0,1.8002,w,2025-04-12 13:30:00,1,0,0,3,0.45432899999999987
Hoffenheim,120,2024,Bundesliga,a,1.94701,1.54968,1.94701,1.54968,"{'att': 154, 'def': 16}","{'att': 257, 'def': 17}",8,10,2,3,1.6756000000000002,l,2025-04-19 13:30:00,0,0,1,0,0.39732999999999996
Hoffenheim,120,2024,Bundesliga,h,1.19025,2.41526,1.19025,1.65749,"{'att': 346, 'def': 34}","{'att': 199, 'def': 15}",6,13,2,3,0.5586,l,2025-04-26 13:30:00,0,0,1,0,-0.4672399999999999
Hoffenheim,120,2024,Bundesliga,a,1.91093,1.91833,1.91093,1.91833,"{'att': 218, 'def': 15}","{'att': 254, 'def': 12}",9,4,4,4,1.3507,d,2025-05-03 13:30:00,0,1,0,1,-0.007400000000000073
Hoffenheim,120,2024,Bundesliga,a,1.10881,1.36763,1.10881,1.36763,"{'att': 262, 'def': 16}","{'att': 210, 'def': 12}",7,6,2,2,1.1267,d,2025-05-09 18:30:00,0,1,0,1,-0.25881999999999983
Hoffenheim,120,2024,Bundesliga,h,0.661398,2.21427,0.661398,2.21427,"{'att': 304, 'def': 22}","{'att': 189, 'def': 19}",5,16,0,4,0.3479,l,2025-05-17 13:30:00,0,0,1,0,-1.5528719999999998
Augsburg,121,2024,Bundesliga,h,1.31571,1.54312,1.31571,1.54312,"{'att': 295, 'def': 20}","{'att': 205, 'def': 19}",3,11,2,2,1.193,d,2024-08-24 13:30:00,0,1,0,1,-0.2274100000000001
Augsburg,121,2024,Bundesliga,a,0.641534,3.09376,0.641534,2.33599,"{'att': 160, 'def': 21}","{'att': 302, 'def': 23}",10,7,0,4,0.10099999999999999,l,2024-09-01 13:30:00,0,0,1,0,-1.6944559999999997
Augsburg,121,2024,Bundesliga,h,2.61475,0.49314,2.61475,0.49314,"{'att': 258, 'def': 19}","{'att': 175, 'def': 18}",5,9,3,1,2.6852,w,2024-09-15 13:30:00,1,0,0,3,2.12161
Augsburg,121,2024,Bundesliga,h,2.79562,1.25788,2.79562,1.25788,"{'att': 80, 'def': 19}","{'att': 214, 'def': 9}",16,1,2,3,2.3741,l,2024-09-20 18:30:00,0,0,1,0,1.5377399999999999
Augsburg,121,2024,Bundesliga,a,1.07415,2.81593,0.316378,2.81593,"{'att': 334, 'def': 21}","{'att': 232, 'def': 16}",4,13,0,4,0.32530000000000003,l,2024-09-28 13:30:00,0,0,1,0,-2.499552
Augsburg,121,2024,Bundesliga,h,1.75524,0.807021,1.75524,0.807021,"{'att': 385, 'def': 44}","{'att': 105, 'def': 22}",8,5,2,1,2.1169000000000002,w,2024-10-04 18:30:00,1,0,0,3,0.9482189999999999
Augsburg,121,2024,Bundesliga,a,0.868723,1.07588,0.868723,1.07588,"{'att': 342, 'def': 19}","{'att': 266, 'def': 16}",4,3,1,3,1.1629,l,2024-10-19 13:30:00,0,0,1,0,-0.20715699999999992
Augsburg,121,2024,Bundesliga,h,0.560509,0.776944,0.560509,0.776944,"{'att': 483, 'def': 30}","{'att': 84, 'def': 15}",7,5,2,1,1.0779,w,2024-10-26 13:30:00,1,0,0,3,-0.21643499999999993
Augsburg,121,2024,Bundesliga,a,0.499473,1.11324,0.499473,1.11324,"{'att': 356, 'def': 19}","{'att': 143, 'def': 17}",1,14,1,1,0.7886000000000001,d,2024-11-02 14:30:00,0,1,0,1,-0.613767
Augsburg,121,2024,Bundesliga,h,0.970329,0.415649,0.970329,0.415649,"{'att': 313, 'def': 25}","{'att': 227, 'def': 30}",5,7,0,0,1.8799,d,2024-11-10 14:30:00,0,1,0,1,0.5546800000000001
Augsburg,121,2024,Bundesliga,a,0.149096,4.02659,0.149096,2.51104,"{'att': 393, 'def': 7}","{'att': 120, 'def': 19}",0,22,0,3,0.006,l,2024-11-22 19:30:00,0,0,1,0,-2.361944
Augsburg,121,2024,Bundesliga,h,2.15529,0.250706,1.39751,0.250706,"{'att': 206, 'def': 19}","{'att': 256, 'def': 25}",7,6,1,0,2.7510000000000003,w,2024-11-30 14:30:00,1,0,0,3,1.146804
Augsburg,121,2024,Bundesliga,a,1.17089,1.53465,1.17089,1.53465,"{'att': 340, 'def': 22}","{'att': 149, 'def': 33}",5,9,2,2,1.0631,d,2024-12-07 14:30:00,0,1,0,1,-0.3637600000000001
Augsburg,121,2024,Bundesliga,h,0.43671,1.02095,0.43671,1.02095,"{'att': 408, 'def': 15}","{'att': 188, 'def': 13}",6,4,0,2,0.761,l,2024-12-14 14:30:00,0,0,1,0,-0.5842400000000001
