id,isResult,side,h,a,goals,xG,datetime,forecast,result,team,season,league
16759,True,h,"{'id': '108', 'title': 'Empoli', 'short_title': 'EMP'}","{'id': '96', 'title': 'Lazio', 'short_title': 'LAZ'}","{'h': '1', 'a': '3'}","{'h': '1.13436', 'a': '1.78152'}",2021-08-21 18:45:00,"{'w': 0.24172603614703164, 'd': 0.2330114972922203, 'l': 0.5252624657223638}",l,Empoli,2021,Serie_A
16771,True,a,"{'id': '98', 'title': 'Juventus', 'short_title': 'JUV'}","{'id': '108', 'title': 'Empoli', 'short_title': 'EMP'}","{'h': '0', 'a': '1'}","{'h': '1.81566', 'a': '1.10327'}",2021-08-28 18:45:00,"{'w': 0.540442277313204, 'd': 0.22999974828693978, 'l': 0.22955797332123012}",w,Empoli,2021,Serie_A
16779,True,h,"{'id': '108', 'title': 'Empoli', 'short_title': 'EMP'}","{'id': '265', 'title': 'Venezia', 'short_title': 'VEN'}","{'h': '1', 'a': '2'}","{'h': '1.88537', 'a': '2.43118'}",2021-09-11 13:00:00,"{'w': 0.3029568709209053, 'd': 0.1926852252181707, 'l': 0.5043578535886507}",l,Empoli,2021,Serie_A
16786,True,h,"{'id': '108', 'title': 'Empoli', 'short_title': 'EMP'}","{'id': '102', 'title': 'Sampdoria', 'short_title': 'SAM'}","{'h': '0', 'a': '3'}","{'h': '0.927264', 'a': '1.34865'}",2021-09-19 10:30:00,"{'w': 0.2576297359523722, 'd': 0.27733075182510175, 'l': 0.46503951220317824}",l,Empoli,2021,Serie_A
16798,True,a,"{'id': '116', 'title': 'Cagliari', 'short_title': 'CAG'}","{'id': '108', 'title': 'Empoli', 'short_title': 'EMP'}","{'h': '0', 'a': '2'}","{'h': '0.754694', 'a': '1.14537'}",2021-09-22 18:45:00,"{'w': 0.24151807368671, 'd': 0.30960921562227256, 'l': 0.4488727106890058}",w,Empoli,2021,Serie_A
16806,True,h,"{'id': '108', 'title': 'Empoli', 'short_title': 'EMP'}","{'id': '97', 'title': 'Bologna', 'short_title': 'BOL'}","{'h': '4', 'a': '2'}","{'h': '1.47687', 'a': '2.49784'}",2021-09-26 13:00:00,"{'w': 0.21635888129410602, 'd': 0.18521473961103946, 'l': 0.5984263106289274}",w,Empoli,2021,Serie_A
16821,True,a,"{'id': '95', 'title': 'Roma', 'short_title': 'ROM'}","{'id': '108', 'title': 'Empoli', 'short_title': 'EMP'}","{'h': '2', 'a': '0'}","{'h': '1.8551', 'a': '0.43764'}",2021-10-03 16:00:00,"{'w': 0.7195748094294546, 'd': 0.20120025251143142, 'l': 0.0792249366254592}",l,Empoli,2021,Serie_A
16827,True,h,"{'id': '108', 'title': 'Empoli', 'short_title': 'EMP'}","{'id': '107', 'title': 'Atalanta', 'short_title': 'ATA'}","{'h': '1', 'a': '4'}","{'h': '0.575048', 'a': '3.83506'}",2021-10-17 13:00:00,"{'w': 0.02281588236477585, 'd': 0.05790208285130693, 'l': 0.9192696981610134}",l,Empoli,2021,Serie_A
16842,True,a,"{'id': '264', 'title': 'Salernitana', 'short_title': 'SAL'}","{'id': '108', 'title': 'Empoli', 'short_title': 'EMP'}","{'h': '2', 'a': '4'}","{'h': '1.37213', 'a': '2.83049'}",2021-10-23 13:00:00,"{'w': 0.16197044481126355, 'd': 0.1607152813974233, 'l': 0.6773139459829943}",w,Empoli,2021,Serie_A
16847,True,h,"{'id': '108', 'title': 'Empoli', 'short_title': 'EMP'}","{'id': '106', 'title': 'Inter', 'short_title': 'INT'}","{'h': '0', 'a': '2'}","{'h': '0.542985', 'a': '3.07924'}",2021-10-27 18:45:00,"{'w': 0.03839737164659244, 'd': 0.09393762000981658, 'l': 0.867664087219853}",l,Empoli,2021,Serie_A
